Date,Open,High,Low,Close,Adj Close,Volume
7/8/2008,27.5,28,25.85,26.790001,25.95945,1447700
7/9/2008,28.5,32.650002,27.65,31.23,30.261797,3833400
7/10/2008,30.549999,31.98,29.66,30.959999,30.000172,997700
7/11/2008,30.26,30.940001,27.9,30.15,29.215281,1004300
7/14/2008,31.35,31.700001,29.27,30.540001,29.593191,941400
7/15/2008,30.139999,33.150002,27.940001,31.75,30.76568,1337100
7/16/2008,32,34.279999,30.809999,34.150002,33.091282,942800
7/17/2008,34.220001,35.25,33.099998,33.299999,32.26762,898800
7/18/2008,33.02,34.459999,32.540001,33.720001,32.674603,582900
7/21/2008,33.880001,34.779999,33.119999,34.439999,33.372284,526700
7/22/2008,33.790001,34.990002,33.049999,34.299999,33.236614,652000
7/23/2008,34.110001,34.299999,33.349998,33.950001,32.897472,570800
7/24/2008,34.380001,34.48,32.330002,32.91,31.889717,670100
7/25/2008,33,33.360001,32.32,33,31.976923,400400
7/28/2008,32.959999,33.759998,30.82,31.09,30.126141,587200
7/29/2008,29.75,34.34,29.030001,33.389999,32.354836,1157700
7/30/2008,32.57,34.27,31.98,33.25,32.21917,380300
7/31/2008,32.759998,36.560001,32.119999,35.849998,34.738575,909800
8/1/2008,35.32,36.689999,34.59,35.84,34.728886,415500
8/4/2008,35.68,35.68,32.599998,32.639999,31.628082,627000
8/5/2008,33.119999,34.970001,32.630001,33.169998,32.141659,633800
8/6/2008,33.540001,36.34,33.380001,35.290001,34.19593,594200
8/7/2008,35,35.98,33.849998,35.610001,34.506012,440500
8/8/2008,35.57,37.5,35.110001,36.799999,35.659107,412800
8/11/2008,37.5,38.540001,36.450001,36.98,35.833527,976200
8/12/2008,35.869999,37.950001,35.549999,36.049999,34.932369,573700
8/13/2008,34.41,35.279999,32.490002,34.619999,33.546711,1321700
8/14/2008,34.450001,35.119999,33.950001,34.610001,33.537006,565600
8/15/2008,35.119999,35.119999,33.709999,34.599998,33.527321,337100
8/18/2008,34.709999,34.75,31.98,32.299999,31.298622,500900
8/19/2008,32.009998,32.189999,31.129999,31.85,30.862574,573400
8/20/2008,31.969999,32.5,30.370001,31,30.038933,616500
8/21/2008,30.780001,30.780001,29.75,30.129999,29.195902,630600
8/22/2008,30.23,31.190001,29.950001,30,29.069929,634700
8/25/2008,30.110001,30.41,29.559999,30.049999,29.118382,387100
8/26/2008,29.809999,30.219999,28.93,29.309999,28.401323,512800
8/27/2008,29.209999,30.41,29.209999,29.99,29.060242,347400
8/28/2008,30.059999,31.280001,30.059999,31.059999,30.097071,482800
8/29/2008,30.790001,31,29.91,30.870001,29.91296,299300
9/2/2008,31.41,31.43,29.4,29.68,28.75985,346600
9/3/2008,29.639999,29.780001,28.33,28.93,28.03311,359700
9/4/2008,28.66,28.66,26,26.5,25.67844,737200
9/5/2008,26.57,29.200001,26.309999,28.83,27.936201,640700
9/8/2008,29.879999,30.299999,27.219999,28.620001,27.732714,415600
9/9/2008,28.549999,28.68,26.280001,26.43,25.610609,538800
9/10/2008,26.59,26.98,26.01,26.1,25.290842,515200
9/11/2008,25.6,25.809999,23.549999,24.799999,24.031147,1023200
9/12/2008,24.51,26.1,24.1,25.860001,25.058285,967100
9/15/2008,25.440001,26.799999,24.52,25.530001,24.738508,802600
9/16/2008,24.450001,26,24.440001,25.92,25.116423,1006900
9/17/2008,25.27,25.85,22.76,23.85,23.110598,1354700
9/18/2008,23.440001,28.4,22.370001,28.4,27.519533,1625100
9/19/2008,30.1,30.790001,28.120001,30.74,29.786989,1550000
9/22/2008,30.379999,30.379999,26.610001,26.65,25.823788,586400
9/23/2008,26.51,26.870001,24.459999,25.26,24.476885,658400
9/24/2008,25.01,25.51,24.219999,24.299999,23.546642,418800
9/25/2008,24.75,25,23.379999,23.629999,22.897417,778800
9/26/2008,22.91,22.91,21.5,22.459999,21.763689,894600
9/29/2008,21.83,21.84,17.049999,20.1,19.476856,1246500
9/30/2008,20.200001,21.209999,18.85,20.35,19.719107,1221300
10/1/2008,20.209999,21.129999,19.66,20.360001,19.728792,514700
10/2/2008,20.059999,20.059999,17.16,17.629999,17.083427,1319200
10/3/2008,18.040001,19.049999,17.35,17.370001,16.831493,743200
10/6/2008,16.59,19.950001,15.11,19.120001,18.527239,2063800
10/7/2008,19.99,19.99,17.66,17.77,17.219088,1108400
10/8/2008,16.879999,20.85,16.5,19.280001,18.682276,1748800
10/9/2008,19.76,20.33,16.9,17.35,16.812111,831400
10/10/2008,16.6,18.190001,16.120001,17.200001,16.666761,1641000
10/13/2008,18.27,21.59,18.27,21.139999,20.484613,1321200
10/14/2008,23,23.26,21.02,21.58,20.910971,912000
10/15/2008,20.51,20.959999,18.08,18.200001,17.635756,499800
10/16/2008,18.559999,19.440001,16.68,19,18.410959,920800
10/17/2008,18.17,19.360001,17.16,17.59,17.044672,744800
10/20/2008,17.940001,18.459999,17.18,18.1,17.538862,339300
10/21/2008,17.76,18.799999,15.95,16.02,15.523345,730900
10/22/2008,15.81,16.290001,14.13,14.25,13.808217,1038000
10/23/2008,14.33,14.37,11.81,12.36,11.97681,1026600
10/24/2008,9.83,12.66,9.76,12.24,11.860532,905000
10/27/2008,11.87,12.09,10.75,11.06,10.717115,523800
10/28/2008,11.4,12.25,10.73,12.13,11.753944,763600
10/29/2008,12.3,13.4,11.99,12.89,12.490379,550700
10/30/2008,13.59,14.1,13.19,13.35,12.936118,683800
10/31/2008,13.19,14,13.12,13.67,13.246198,391800
11/3/2008,13.78,14.43,12.95,13.2,12.790768,267900
11/4/2008,13.13,15.01,13.13,14.92,14.457445,679700
11/5/2008,14.85,14.85,13.86,13.92,13.488446,597600
11/6/2008,13.81,14.08,12.27,12.36,11.97681,659200
11/7/2008,12.65,12.97,11.81,12.15,11.773321,456200
11/10/2008,12.6,12.6,11.13,11.63,11.269444,372700
11/11/2008,11.21,11.8,10.13,10.33,10.009747,808400
11/12/2008,11.45,13.17,10.68,10.78,10.445798,1620100
11/13/2008,10.51,11.48,9.35,11.17,10.823703,1153200
11/14/2008,10.9,10.9,9.95,10.27,9.951608,679900
11/17/2008,10.27,10.85,10.01,10.15,9.835324,552700
11/18/2008,10.27,10.46,9.72,10.08,9.767499,493200
11/19/2008,10.09,10.39,9.16,9.21,8.92447,459200
11/20/2008,9,9.16,8.06,8.28,8.0233,571200
11/21/2008,8.47,9.08,7.91,8.88,8.604697,1152800
11/24/2008,9.06,10.41,8.89,10.37,10.048507,498900
11/25/2008,10.56,11.2,10.16,10.62,10.290754,516700
11/26/2008,10.35,12.11,10.16,12.1,11.724874,367300
11/28/2008,11.94,12.32,11.6,12.32,11.938049,126500
12/1/2008,12,12.17,10.22,10.25,9.932229,592800
12/2/2008,10.57,11.44,10.41,10.81,10.474865,545400
12/3/2008,10.47,11.84,10.34,11.67,11.308202,409000
12/4/2008,11.43,12.12,10.88,11.07,10.726806,343800
12/5/2008,10.9,11.75,10.5,11.75,11.385726,316000
12/8/2008,12.09,16.110001,12.01,15.98,15.484583,922800
12/9/2008,15,15.75,13.89,14.35,13.90512,740800
12/10/2008,14.6,16.459999,14.6,15.69,15.203576,510800
12/11/2008,15.45,16.85,15.26,15.55,15.067915,532900
12/12/2008,15,17.17,14.75,17.17,16.637686,501300
12/15/2008,17.26,17.75,14.91,15.1,14.631867,565700
12/16/2008,15.41,15.84,14.54,14.97,14.505898,721900
12/17/2008,14.74,15.13,13.93,14.58,14.127987,861500
12/18/2008,14.85,15.75,14.2,14.55,14.098917,549700
12/19/2008,14.91,15.66,14.69,15.36,14.883801,852800
12/22/2008,15.47,15.81,13.09,13.58,13.158988,645800
12/23/2008,13.75,14.61,13.37,14.23,13.788836,387600
12/24/2008,14.1,14.23,13.88,13.96,13.527207,92000
12/26/2008,14.05,14.48,13.93,14.06,13.624104,98600
12/29/2008,14.01,14.24,13.92,14.1,13.662867,251300
12/30/2008,14.21,15.74,13.7,15.69,15.203576,485900
12/31/2008,15.75,16.799999,15.63,16.41,15.901248,579600
1/2/2009,16.43,17.85,15.7,17.58,17.034979,402400
1/5/2009,17.299999,19.92,17,18.77,18.188087,795100
1/6/2009,19.120001,19.59,17.76,18.469999,17.897388,661600
1/7/2009,18.16,18.41,16.77,17.1,16.569864,437000
1/8/2009,16.959999,17.01,16.41,17,16.47296,289500
1/9/2009,17,17.049999,16.120001,16.23,15.726831,274800
1/12/2009,16.280001,16.42,15.35,15.48,15.000086,293300
1/13/2009,15.45,15.9,15.4,15.55,15.067915,226200
1/14/2009,15.3,15.4,14.12,14.6,14.147367,312000
1/15/2009,15.4,15.71,14.45,14.85,14.389615,399600
1/16/2009,15.07,15.56,14.64,15.43,14.951635,327800
1/20/2009,15.18,15.18,12.2,12.47,12.083402,1179700
1/21/2009,12.98,13.49,11.7,13.29,12.877979,1253500
1/22/2009,12.8,13.57,12.05,12.56,12.17061,680600
1/23/2009,12.17,13.1,12.08,12.6,12.209372,252200
1/26/2009,12.86,13.83,12.72,13.47,13.0524,279700
1/27/2009,13.75,13.9,13.35,13.55,13.129917,216700
1/28/2009,14.05,14.5,13.56,14.29,13.846978,324000
1/29/2009,14.33,15.47,13.51,13.82,13.39155,703600
1/30/2009,14.01,14.54,13.32,13.41,12.994258,390300
2/2/2009,13.21,13.28,12.51,12.51,12.122164,602300
2/3/2009,12.85,13.25,12.45,12.94,12.538831,615100
2/4/2009,13.2,14.7,12.98,14.07,13.633797,598900
2/5/2009,13.97,14.94,13.66,14.73,14.273335,299500
2/6/2009,14.74,15.66,14.59,15.39,14.912875,385600
2/9/2009,14.75,16.110001,14.75,15.71,15.222954,371700
2/10/2009,15.62,16.030001,15.09,15.33,14.854734,439800
2/11/2009,15.58,17.1,15.3,17,16.47296,637400
2/12/2009,16.6,16.629999,15.8,16.52,16.007839,369200
2/13/2009,16.59,16.59,15.62,16.049999,15.552412,239000
2/17/2009,15.6,15.69,14.64,14.66,14.205506,288400
2/18/2009,14.78,15.27,14.2,14.58,14.127987,222800
2/19/2009,14.75,15.18,14.29,14.5,14.050466,252300
2/20/2009,14.12,14.59,13.54,14.31,13.866357,248800
2/23/2009,14.41,14.92,12.71,13.07,12.6648,377300
2/24/2009,12.81,14.8,12.52,14.74,14.283023,433900
2/25/2009,14.99,16.4,14.99,15.89,15.397372,1030400
2/26/2009,16.25,16.5,16,16.08,15.581484,458400
2/27/2009,15.85,16.860001,15.6,16.709999,16.191952,392700
3/2/2009,16.42,16.93,15.6,15.68,15.193884,446200
3/3/2009,15.91,16.27,15.13,15.17,14.699695,491300
3/4/2009,15.59,15.93,15.12,15.32,14.845044,784900
3/5/2009,14.76,15.24,14.48,14.63,14.176438,559600
3/6/2009,14.83,15.34,14.06,14.57,14.118294,253600
3/9/2009,14.4,15.05,13.95,14.09,13.65318,202700
3/10/2009,14.65,15.77,14.65,15.61,15.126056,499900
3/11/2009,15.8,16.950001,15.37,16.709999,16.191952,519800
3/12/2009,16.85,17.34,16.5,17.24,16.705515,342800
3/13/2009,17.280001,17.35,16.67,17.15,16.618307,234700
3/16/2009,17.27,17.379999,16.43,16.549999,16.036913,257700
3/17/2009,16.620001,17.030001,16.219999,17.030001,16.502031,233200
3/18/2009,16.799999,17.15,16.65,16.889999,16.366371,292100
3/19/2009,17.030001,17.030001,16.440001,16.51,15.998152,212400
3/20/2009,16.73,16.92,16,16.27,15.765594,318800
3/23/2009,16.870001,17.290001,16.58,17.25,16.715208,527900
3/24/2009,17.049999,17.4,16.219999,16.879999,16.356682,433700
3/25/2009,17.040001,19.360001,16.870001,18.950001,18.362509,1517800
3/26/2009,19.43,20.469999,19.25,19.610001,19.002045,960600
3/27/2009,19.57,19.67,18.5,18.9,18.314054,440500
3/30/2009,18.209999,18.879999,18,18.66,18.081495,340000
3/31/2009,19.1,19.49,18.51,18.549999,17.974907,361400
4/1/2009,18.200001,18.74,18.17,18.530001,17.955524,508100
4/2/2009,19.1,20.15,19.08,19.620001,19.011734,684100
4/3/2009,19.65,19.65,19.209999,19.57,18.963289,550100
4/6/2009,19.5,19.59,19.219999,19.59,18.982672,405100
4/7/2009,19.15,19.43,18.959999,19.17,18.575684,247200
4/8/2009,19.27,19.43,19,19.42,18.817942,280100
4/9/2009,19.93,21.67,19.75,21.52,20.852835,555000
4/13/2009,21.07,22.25,20.52,21.629999,20.959427,505500
4/14/2009,21.43,22.02,21.120001,21.76,21.08539,388200
4/15/2009,21.610001,22.059999,21.18,22.02,21.33733,392400
4/16/2009,22.25,22.58,21.85,22.4,21.705545,686800
4/17/2009,22.469999,23.190001,22.35,22.9,22.190048,433800
4/20/2009,22.299999,22.48,21.440001,21.719999,21.046627,616000
4/21/2009,21.49,22.870001,21.139999,22.83,22.122215,337500
4/22/2009,22.67,25.139999,22.290001,24.35,23.595098,846300
4/23/2009,24.59,25.15,24.139999,24.49,23.730755,672300
4/24/2009,24.5,24.780001,23.709999,24.219999,23.469124,966000
4/27/2009,23.57,24.389999,23.370001,23.93,23.188114,538200
4/28/2009,23.51,24.49,23.4,23.950001,23.207497,402500
4/29/2009,24.16,27.08,24.16,26.32,25.504023,1053600
4/30/2009,26.76,28.43,26.34,27.33,26.482704,1415600
5/1/2009,27.190001,28.01,26.76,27.42,26.569916,808100
5/4/2009,27.790001,28.299999,27.110001,27.48,26.628056,411600
5/5/2009,27.16,28.07,27.1,27.889999,27.025339,587300
5/6/2009,28.299999,29.58,27.889999,28.940001,28.042793,1223200
5/7/2009,27.290001,27.75,22.030001,23.58,22.848965,3495900
5/8/2009,24.120001,24.67,22.379999,24.290001,23.536959,1079800
5/11/2009,23.959999,24.799999,23.559999,24.25,23.498198,846700
5/12/2009,25.290001,25.959999,24.08,25.6,24.806339,1008900
5/13/2009,25,25.42,23.440001,23.559999,22.829588,686100
5/14/2009,23.6,24.77,23.4,24.27,23.517572,493000
5/15/2009,24.24,25,24.1,24.68,23.914864,415300
5/18/2009,24.889999,25.52,22.780001,23.82,23.081526,1014600
5/19/2009,23.6,23.940001,23.25,23.540001,22.810207,603600
5/20/2009,23.299999,24.559999,23.120001,23.51,22.781137,609900
5/21/2009,23.200001,23.49,22.209999,22.540001,21.841213,580800
5/22/2009,22.790001,23.35,22.1,22.41,21.71524,391200
5/26/2009,22.190001,22.790001,21.790001,22.51,21.81214,572700
5/27/2009,22.25,22.25,20.35,20.51,19.87414,1445600
5/28/2009,20.82,20.870001,19.15,20.35,19.719107,1347600
5/29/2009,20.34,22,20.34,21.639999,20.969109,1908200
6/1/2009,21.879999,23.1,21.799999,22.74,22.035007,812500
6/2/2009,22.73,23.91,22.26,22.969999,22.257874,867600
6/3/2009,23.549999,23.67,22.75,23.1,22.383848,407600
6/4/2009,23.389999,23.959999,23.190001,23.51,22.781137,476700
6/5/2009,23.700001,23.969999,23.34,23.620001,22.887728,436700
6/8/2009,24.57,24.969999,23.6,23.709999,22.974936,566200
6/9/2009,23.959999,24.299999,23.440001,23.950001,23.207497,414600
6/10/2009,24.219999,25.059999,24.040001,24.98,24.205563,824000
6/11/2009,25.030001,25.58,24.75,24.85,24.079594,591900
6/12/2009,24.110001,25.280001,24.049999,25.129999,24.35091,534500
6/15/2009,24.93,24.940001,23.110001,24.049999,23.304396,513000
6/16/2009,24.32,24.540001,23.200001,23.24,22.519508,416700
6/17/2009,23.17,23.65,22.059999,23.32,22.597025,430600
6/18/2009,23.35,23.809999,23,23.639999,22.907106,245300
6/19/2009,24,24.18,23.440001,23.879999,23.139658,447900
6/22/2009,23.620001,23.620001,21.200001,21.85,21.1726,655200
6/23/2009,21.75,22.35,21.52,22.07,21.385782,324500
6/24/2009,22.25,23.32,22.18,23.01,22.296638,234200
6/25/2009,22.67,24.58,22.610001,24.540001,23.779203,332900
6/26/2009,24.299999,25.629999,24.059999,25.540001,24.748203,531500
6/29/2009,25.530001,26.93,25.219999,26.530001,25.707508,546700
6/30/2009,26.530001,27.42,26.530001,26.879999,26.046658,445000
7/1/2009,27.059999,27.32,26.459999,26.65,25.823788,368800
7/2/2009,26.959999,26.959999,26,26.15,25.339293,405000
7/6/2009,26,26.1,24.110001,24.559999,23.798582,395600
7/7/2009,24.57,24.799999,23.959999,24.07,23.323772,242100
7/8/2009,24.120001,24.120001,22.879999,23.219999,22.500128,456800
7/9/2009,23.549999,24.09,23.049999,23.719999,22.984625,268200
7/10/2009,23.469999,24.690001,23.209999,24.59,23.827652,310100
7/13/2009,24.65,26.200001,24.17,25.92,25.116423,566500
7/14/2009,25.98,26.9,25.629999,26.74,25.911001,507200
7/15/2009,27.27,28.57,27.049999,28.549999,27.664886,1143300
7/16/2009,27.719999,29.65,27.719999,29.25,28.343178,478600
7/17/2009,29.370001,29.629999,26.940001,27.4,26.550537,898700
7/20/2009,27.65,29.43,27.639999,29.059999,28.159073,787800
7/21/2009,29.360001,30.620001,28.799999,30.559999,29.612572,1317900
7/22/2009,30.459999,31.5,29.860001,30.219999,29.2831,583500
7/23/2009,30.280001,31.49,30.01,31.280001,30.310247,787000
7/24/2009,31,31.200001,30.299999,30.51,29.564125,316300
7/27/2009,30.360001,30.93,29.85,30.459999,29.515665,452700
7/28/2009,30.209999,30.9,27.459999,28.09,27.219145,1305400
7/29/2009,27.93,28.42,27.18,28.110001,27.238527,388000
7/30/2009,28.43,29.99,28.43,29.27,28.362568,384700
7/31/2009,29.030001,29.92,28.610001,28.809999,27.916824,504300
8/3/2009,29.530001,31,29,30.709999,29.757919,463100
8/4/2009,30.73,31.200001,30.120001,30.6,29.651331,366900
8/5/2009,30.719999,31.99,30,31.73,30.746302,950400
8/6/2009,31.24,35.849998,30.610001,33.32,32.287006,2082700
8/7/2009,34,34.490002,33.27,34.040001,32.984684,988300
8/10/2009,34.040001,35.040001,33.75,34.080002,33.023445,465300
8/11/2009,34.009998,34.700001,32.529999,32.810001,31.79282,529000
8/12/2009,32.810001,34.080002,32.5,33.290001,32.257931,345200
8/13/2009,33.32,33.700001,32.189999,32.849998,31.831583,741400
8/14/2009,32.849998,33,31.379999,31.690001,30.707537,516700
8/17/2009,30.360001,31,28.889999,30.299999,29.36063,1018900
8/18/2009,30.42,31.17,29.77,30.559999,29.612572,553400
8/19/2009,29.9,30.879999,29.540001,30.26,29.321869,640500
8/20/2009,30.940001,30.940001,29.98,30.5,29.554426,510100
8/21/2009,30.99,31.49,30.639999,31.48,30.504049,579900
8/24/2009,31.67,32.82,31.4,32.009998,31.017614,367600
8/25/2009,32.32,32.639999,31.799999,32.139999,31.143587,572600
8/26/2009,32.619999,32.75,31.360001,31.440001,30.465292,447600
8/27/2009,31.610001,31.709999,30.299999,30.9,29.94203,401700
8/28/2009,31.34,31.870001,30.540001,30.940001,29.980789,204800
8/31/2009,30.360001,31.620001,29.6,31.469999,30.494356,458100
9/1/2009,31.18,32.880001,30.219999,30.440001,29.496286,628000
9/2/2009,30.200001,31.15,30,30.959999,30.000172,373000
9/3/2009,31.33,31.959999,30.91,31.559999,30.58157,404800
9/4/2009,31.549999,32.720001,31.25,32.630001,31.618404,613100
9/8/2009,33.25,34.630001,33.25,33.52,32.480801,584200
9/9/2009,33.77,34.689999,33.630001,34.23,33.168804,541400
9/10/2009,34.02,34.709999,34,34.639999,33.566082,684500
9/11/2009,34.639999,34.639999,34,34.09,33.033134,245100
9/14/2009,33.860001,33.860001,32.650002,32.970001,31.947853,583900
9/15/2009,33.200001,33.580002,32.759998,32.860001,31.841269,607800
9/16/2009,33,36.82,33,36.75,35.610664,3179100
9/17/2009,36.970001,37.59,36.349998,37.029999,35.881989,992400
9/18/2009,37.310001,37.75,37,37.139999,35.988579,738100
9/21/2009,36.75,37.5,35.950001,37.290001,36.13393,449500
9/22/2009,37.5,38.18,37.029999,37.990002,36.812225,528200
9/23/2009,38,38.779999,37.75,38.209999,37.02541,460700
9/24/2009,38.5,38.799999,36.119999,38.529999,37.335484,1662500
9/25/2009,38.459999,38.48,37.709999,38.119999,36.938206,440200
9/28/2009,38.48,39.450001,38.009998,38.93,37.723076,519300
9/29/2009,38.860001,39.880001,38.68,38.91,37.703709,326600
9/30/2009,39.139999,39.490002,37.580002,38.459999,37.267658,377000
10/1/2009,38.099998,38.34,36.939999,37,35.852921,875900
10/2/2009,36.380001,37.669998,36.099998,36.98,35.833527,708200
10/5/2009,37.66,39.599998,37.450001,39.5,38.275421,699700
10/6/2009,39.689999,40.919998,39.630001,40.84,39.573864,736800
10/7/2009,40.75,40.990002,40.189999,40.75,39.486649,465500
10/8/2009,40.93,41.700001,40.650002,40.700001,39.438213,485700
10/9/2009,40.549999,41.740002,40.549999,41.66,40.368454,452800
10/12/2009,42.16,42.419998,40.75,41.18,39.903324,517700
10/13/2009,41.439999,41.950001,40.599998,41.830002,40.533173,541700
10/14/2009,42,42.450001,41.75,42.099998,40.794811,723900
10/15/2009,41.700001,42.23,41.110001,41.810001,40.51379,374400
10/16/2009,41.610001,42,41.32,41.759998,40.465351,284700
10/19/2009,41.810001,42.240002,41.34,41.75,40.455658,395400
10/20/2009,41.98,41.98,40.299999,40.779999,39.515732,816600
10/21/2009,40.52,41.18,39.869999,40.07,38.827751,511600
10/22/2009,39.84,40.290001,39.23,40.130001,38.885887,468800
10/23/2009,40.740002,41.43,40.25,40.490002,39.23473,540400
10/26/2009,41,41,39.41,40.619999,39.360695,326700
10/27/2009,40.23,40.330002,37.130001,37.889999,36.715328,920700
10/28/2009,37.5,38.080002,34.810001,35.599998,34.496319,1231200
10/29/2009,35.799999,37.669998,35.799999,37.23,36.075783,410700
10/30/2009,37.080002,37.169998,35.02,35.790001,34.680428,505600
11/2/2009,36.330002,38.709999,36.330002,37.549999,36.385868,643500
11/3/2009,37.099998,38.080002,37.02,38.040001,36.860676,299400
11/4/2009,38.700001,39.48,38.259998,38.360001,37.170765,509600
11/5/2009,40.75,44.18,40.560001,43.91,42.548683,1976800
11/6/2009,43.779999,45.200001,43.290001,44.830002,43.44017,775600
11/9/2009,45.419998,45.43,43.419998,44.220001,42.849083,783100
11/10/2009,42.990002,44.57,42.73,44.18,42.810314,1092200
11/11/2009,44.990002,45.93,44.16,44.790001,43.401413,544600
